time="2020-05-26T13:49:19-04:00" level=info msg="Starting to link FHIR endpoints to npi organizations"
Resulting Token Counts:
Name: INC       Value: 6330
Name: STAHL       Value: 1
Name: COUNSLEING       Value: 1
Name: PULSE       Value: 1
Name: BYRD       Value: 1
Name: MAURO       Value: 1
Name: ADEOTI       Value: 1
Name: BERGEN       Value: 1
Name: GUERNSEY       Value: 1
Name: WESTHAVEN       Value: 1
Name: INTENSIVA       Value: 1
Name: KOSMA       Value: 1
Name: PINEVILLE       Value: 1
Name: RITAS       Value: 1
Name: CONSHOHOCKEN       Value: 1
Name: WHITESTONE       Value: 1
Name: ELVIRA       Value: 1
Name: BOCADO       Value: 1
Name: NASSAR       Value: 1
Name: RRT       Value: 1
Name: LOUDOUN       Value: 1
Name: PEIS       Value: 1
Name: IDG       Value: 1
Name: PLOTKIN       Value: 1
Name: GUIDRY       Value: 1
Name: RIALTO       Value: 1
Name: ADRIENNE       Value: 1
Name: DIRECTORS       Value: 1
Name: RENUKA       Value: 1
Name: KESKEY       Value: 1
Name: BRIARLEAF       Value: 1
Name: KMA       Value: 1
Name: TODDS       Value: 1
Name: PIMENTEL       Value: 1
Name: ORBITAL       Value: 1
Name: PORTSMOUTH       Value: 1
Name: PORTIA       Value: 1
Name: PENQUIS       Value: 1
Name: AZULCARE       Value: 1
Name: DOLPHIN       Value: 1
Name: NEWBURYPORT       Value: 1
Name: NG       Value: 1
Name: AVADA       Value: 1
Name: FIGUERRES       Value: 1
Name: BAILEYTON       Value: 1
Name: INGHAM       Value: 1
Name: TUSCARAWAS       Value: 1
Name: MYA       Value: 1
Name: KRET       Value: 1
Name: PEARSON       Value: 1
Name: CALEXICO       Value: 1
Name: ALLINA       Value: 1
Name: ENMU       Value: 1
Name: ROBILOTTI       Value: 1
Name: TAGDIRI       Value: 1
Name: BASELINE       Value: 1
Name: IMMUNOTHERAPY       Value: 1
Name: LODE       Value: 1
Name: MATEY       Value: 1
Name: STRIDES       Value: 1
Name: PRIESTLEY       Value: 1
Name: 10       Value: 1
Name: BEY       Value: 1
Name: BEDS       Value: 1
Name: SOURIS       Value: 1
Name: MANAGEMENTS       Value: 1
Name: NARROWS       Value: 1
Name: CINDY       Value: 1
Name: SOUTHARD       Value: 1
Name: MAHAN       Value: 1
Name: DP       Value: 1
Name: CHELMSFORD       Value: 1
Name: WATERFORD       Value: 1
Name: IVF       Value: 1
Name: VALENTENIA       Value: 1
Name: SMC       Value: 1
Name: OHANA       Value: 1
Name: FALLSTON       Value: 1
Name: NUBRIDGE       Value: 1
Name: KALARI       Value: 1
Name: PSORIASIS       Value: 1
Name: CAPERNAUM       Value: 1
Name: LOVELADY       Value: 1
Name: LEFCOE       Value: 1
Name: WINDERMERE       Value: 1
Name: CAPUANO       Value: 1
Name: BULLOCH       Value: 1
Name: LONDON       Value: 1
Name: HARVEYS       Value: 1
Name: MEDFLO       Value: 1
Name: HAGAN       Value: 1
Name: EIRICH       Value: 1
Name: LEY       Value: 1
Name: MUCCIO       Value: 1
Name: POMEROY       Value: 1
Name: NIWP       Value: 1
Name: BJC       Value: 1
Name: WESTHEIMER       Value: 1
Name: SONORAN       Value: 1
Name: BLUMKIN       Value: 1
Name: 133       Value: 1
Name: NUCARA       Value: 1
Name: ROXSAN       Value: 1
Name: ABIGAIL       Value: 1
Name: PECK       Value: 1
Name: MOONEY       Value: 1
Name: SUPPLYEQUIPMENTLLC       Value: 1
Name: DAIAN       Value: 1
Name: BACONSFIELD       Value: 1
Name: ADDO       Value: 1
Name: BEARWOOD       Value: 1
Name: VAUGHAN       Value: 1
Name: ROPHEKA       Value: 1
Name: CHAMBERLIN       Value: 1
Name: BETHALTO       Value: 1
Name: YOUVILLE       Value: 1
Name: ALDERWOOD       Value: 1
Name: DETERT       Value: 1
Name: THEATRE       Value: 1
Name: STANICH       Value: 1
Name: BENES       Value: 1
Name: GRIMES       Value: 1
Name: MINUTE       Value: 1
Name: OMNIPOINT       Value: 1
Name: EASTHAVEN       Value: 1
Name: DURANGO       Value: 1
Name: WEYMOUTH       Value: 1
Name: SCOVILL       Value: 1
Name: MIDDLEBROOKS       Value: 1
Name: COWLITZ       Value: 1
Name: GREENWICH       Value: 1
Name: ASSISTANT       Value: 1
Name: TATES       Value: 1
Name: AHEC       Value: 1
Name: TRILLIUM       Value: 1
Name: KLINE       Value: 1
Name: KINGSLEY       Value: 1
Name: CANYONS       Value: 1
Name: HEEALTHCARE       Value: 1
Name: DUFFY       Value: 1
Name: MCGIRR       Value: 1
Name: LASERSCOPIC       Value: 1
Name: TJS       Value: 1
Name: HUMANITARY       Value: 1
Name: ARANGO       Value: 1
Name: INTERCITY       Value: 1
Name: 86TH       Value: 1
Name: MALLIK       Value: 1
Name: CRUMLAND       Value: 1
Name: BETHEA       Value: 1
Name: MICOLUCCI       Value: 1
Name: OUACHITA       Value: 1
Name: MUTUAL       Value: 1
Name: CHOHAN       Value: 1
Name: ALIETA       Value: 1
Name: SCOTTS       Value: 1
Name: TSUE       Value: 1
Name: SWDL       Value: 1
Name: JEN       Value: 1
Name: REVENUES       Value: 1
Name: SPECIALITY       Value: 1
Name: FAULKNER       Value: 1
Name: SCHROPP       Value: 1
Name: METZ       Value: 1
Name: BHANSALI       Value: 1
Name: HEMELT       Value: 1
Name: PHARMACYNY       Value: 1
Name: TELLER       Value: 1
Name: MOHAVE       Value: 1
Name: PROEX       Value: 1
Name: CNM       Value: 1
Name: 245       Value: 1
Name: GRIMESLAND       Value: 1
Name: JOBET       Value: 1
Name: AOSPT       Value: 1
Name: INOVEON       Value: 1
Name: MARKLE       Value: 1
Name: HAMBLOCK       Value: 1
Name: ANDRES       Value: 1
Name: 493       Value: 1
Name: MILLIKEN       Value: 1
Name: KWEE       Value: 1
Name: AZUCARERA       Value: 1
Name: HARTSVILLE       Value: 1
Name: RHS       Value: 1
Name: INGLEWOOD       Value: 1
Name: WINSTED       Value: 1
Name: FANARAS       Value: 1
Name: ARIZCONSIN       Value: 1
Name: BALLOU       Value: 1
Name: ROARING       Value: 1
Name: CLASC       Value: 1
Name: ADSIT       Value: 1
Name: NATHANIEL       Value: 1
Name: BIOMAGNETIC       Value: 1
Name: WISSINOMING       Value: 1
Name: DINH       Value: 1
Name: MEDICATE       Value: 1
Name: MOLLER       Value: 1
Name: SUPPLIERS       Value: 1
Name: RESPCARE       Value: 1
Name: CH       Value: 1
Name: IMAGES       Value: 1
Name: RV       Value: 1
Name: EASCARE       Value: 1
Name: INVERSE       Value: 1
Name: MUNIR       Value: 1
Name: GACH       Value: 1
Name: NAMI       Value: 1
Name: EDMONDSON       Value: 1
Name: FAATZ       Value: 1
Name: ABICARE       Value: 1
Name: SOUTHAVEN       Value: 1
Name: ALEXIAN       Value: 1
Name: NEFFS       Value: 1
Name: ALONI       Value: 1
Name: 8225       Value: 1
Name: GREENFIELD       Value: 1
Name: ACADEMY       Value: 1
Name: DIAMEDIX       Value: 1
Name: GLADYS       Value: 1
Name: DESHA       Value: 1
Name: ANDOR       Value: 1
Name: GAGE       Value: 1
Name: IRAAN       Value: 1
Name: BEE       Value: 1
Name: COULEE       Value: 1
Name: FUENTE       Value: 1
Name: OCHP       Value: 1
Name: HISPANIOLA       Value: 1
Name: HMS       Value: 1
Name: HAWAIIAN       Value: 1
Name: DANAURA       Value: 1
Name: VALUE       Value: 1
Name: BLYTHEDALE       Value: 1
Name: SEBASTIANELLI       Value: 1
Name: MORNINGSIDE       Value: 1
Name: GROAT       Value: 1
Name: MERITUS       Value: 1
Name: LIPENKO       Value: 1
Name: MCCARTHY       Value: 1
Name: LEONARDS       Value: 1
Name: STREIT       Value: 1
Name: HWYNN       Value: 1
Name: CHESNUTIS       Value: 1
Name: KAHULUI       Value: 1
Name: DELLS       Value: 1
Name: MOULTRIE       Value: 1
Name: WKU       Value: 1
Name: HARNESS       Value: 1
Name: OCU       Value: 1
Name: ALLE       Value: 1
Name: SEAVIEW       Value: 1
Name: TREMONT       Value: 1
Name: ADVOCACY       Value: 1
Name: AHH       Value: 1
Name: ALOMERE       Value: 1
Name: EATONTOWN       Value: 1
Name: KELSEYVILLE       Value: 1
Name: CASTELLON       Value: 1
Name: UYIRE       Value: 1
Name: CLINICPA       Value: 1
Name: NATTAMAI       Value: 1
Name: BRITAIN       Value: 1
Name: PSYCHSTRATEGIES       Value: 1
Name: NINE       Value: 1
Name: LAWRENCEBURG       Value: 1
Name: STORMONT       Value: 1
Name: HARPETH       Value: 1
Name: FIERRO       Value: 1
Name: HEALTHSTAR       Value: 1
Name: REGIOINAL       Value: 1
Name: CHULA       Value: 1
Name: BESTCARE       Value: 1
Name: MASULLO       Value: 1
Name: BREAKEY       Value: 1
Name: ABREU       Value: 1
Name: RUTTER       Value: 1
Name: BENEDICTS       Value: 1
Name: BRIARCLIFF       Value: 1
Name: BUNTIN       Value: 1
Name: ESTILL       Value: 1
Name: RESPIRA       Value: 1
Name: BLOINK       Value: 1
Name: KOERITZ       Value: 1
Name: INDEPENDENCEFIRST       Value: 1
Name: BALLAS       Value: 1
Name: ANASAZI       Value: 1
Name: GEETA       Value: 1
Name: RIDGEPOINT       Value: 1
Name: DCA       Value: 1
Name: ORR       Value: 1
Name: AA       Value: 1
Name: NTMC       Value: 1
Name: HANCO       Value: 1
Name: INCA       Value: 1
Name: CHEHADE       Value: 1
Name: HOUSECALLS       Value: 1
Name: CONTROLLER       Value: 1
Name: BKP       Value: 1
Name: OMNIBUS       Value: 1
Name: MERAMEC       Value: 1
Name: SHEEPSHEAD       Value: 1
Name: SHAKTI       Value: 1
Name: BELEN       Value: 1
Name: SOUD       Value: 1
Name: PLEASANTS       Value: 1
Name: VIGOR       Value: 1
Name: BEYONDFAITH       Value: 1
Name: BOURGET       Value: 1
Name: FLATHEAD       Value: 1
Name: ALFREDO       Value: 1
Name: AIRSENSE       Value: 1
Name: CHARITON       Value: 1
Name: INTERVENTIONS       Value: 1
Name: STOP       Value: 1
Name: FEEL       Value: 1
Name: CLINCA       Value: 1
Name: STAND       Value: 1
Name: EH       Value: 1
Name: PMGROUP       Value: 1
Name: NEUROPSYCH       Value: 1
Name: PLAIN       Value: 1
Name: DORCHESTER       Value: 1
Name: TARZANA       Value: 1
Name: ISD       Value: 1
Name: BCC       Value: 1
Name: NACKLEY       Value: 1
Name: SHAHINFAR       Value: 1
Name: BROWNSVILLE       Value: 1
Name: BICOUNTY       Value: 1
Name: MILLERS       Value: 1
Name: LAMONT       Value: 1
Name: JIN       Value: 1
Name: RATAKONDA       Value: 1
Name: PLD       Value: 1
Name: QUINNIPIAC       Value: 1
Name: KHALIL       Value: 1
Name: DIX       Value: 1
Name: ROSECREST       Value: 1
Name: ACRX       Value: 1
Name: RADIOLOGOS       Value: 1
Name: BAFNA       Value: 1
Name: DAV       Value: 1
Name: TIMPSON       Value: 1
Name: KURT       Value: 1
Name: LUMSDEN       Value: 1
Name: LOIZA       Value: 1
Name: LOEWE       Value: 1
Name: CRR       Value: 1
Name: DARLINGTON       Value: 1
Name: PACER       Value: 1
Name: KEENEY       Value: 1
Name: MOZENA       Value: 1
Name: CHOICEINC       Value: 1
Name: SHIRAZ       Value: 1
Name: DIAMONDHEAD       Value: 1
Name: AZORE       Value: 1
Name: TANOVIC       Value: 1
Name: HANA       Value: 1
Name: VANDERBILT       Value: 1
Name: GRACEDALE       Value: 1
Name: BARKER       Value: 1
Name: BARIATRIC       Value: 1
Name: CEBTER       Value: 1
Name: BRANSON       Value: 1
Name: JAMISON       Value: 1
Name: PAPATHEOFANIS       Value: 1
Name: MARKSON       Value: 1
Name: CY       Value: 1
Name: KASCH       Value: 1
Name: NORTHWAY       Value: 1
Name: SUMAZA       Value: 1
Name: FP2       Value: 1
Name: NEWCO       Value: 1
Name: BOUSTANY       Value: 1
Name: SAMBELL       Value: 1
Name: LSL       Value: 1
Name: CAMA       Value: 1
Name: BILINGUAL       Value: 1
Name: ZORANSKI       Value: 1
Name: HUDSONS       Value: 1
Name: ZAKANYCZ       Value: 1
Name: PERINE       Value: 1
Name: SRG       Value: 1
Name: RUBENSTEIN       Value: 1
Name: DISHMAN       Value: 1
Name: ALGOS       Value: 1
Name: KANDASWAMY       Value: 1
Name: HEMONC       Value: 1
Name: OBERT       Value: 1
Name: ALISON       Value: 1
Name: CLOVIS       Value: 1
Name: AMANA       Value: 1
Name: REFERENCE       Value: 1
Name: BROKKEN       Value: 1
Name: MEQUON       Value: 1
Name: ISLES       Value: 1
Name: SNOWLINE       Value: 1
Name: SELFHELP       Value: 1
Name: MARR       Value: 1
Name: SINEX       Value: 1
Name: MANGEMENT       Value: 1
Name: GENECOV       Value: 1
Name: LUCYS       Value: 1
Name: GCSU       Value: 1
Name: BRICKERVILLE       Value: 1
Name: ALAMITOS       Value: 1
Name: DOOR       Value: 1
Name: BEESTON       Value: 1
Name: TETER       Value: 1
Name: KOLBERT       Value: 1
Name: MUNFORD       Value: 1
Name: KILBOURNE       Value: 1
Name: SMARTT       Value: 1
Name: PTMS       Value: 1
Name: SOCIETIE       Value: 1
Name: WILLOWCREST       Value: 1
Name: TANKS       Value: 1
Name: AMS       Value: 1
Name: WALSTONBURG       Value: 1
Name: CTRS       Value: 1
Name: FNB       Value: 1
Name: SHAHRIAR       Value: 1
Name: CDS       Value: 1
Name: TREVECCA       Value: 1
Name: NAHD       Value: 1
Name: DEBARY       Value: 1
Name: BIERIG       Value: 1
Name: PEKEROL       Value: 1
Name: LANGUAGE       Value: 1
Name: DALLAM       Value: 1
Name: RETAMA       Value: 1
Name: LOCKSHIN       Value: 1
Name: SP       Value: 1
Name: 21       Value: 1
Name: COSMETIQUE       Value: 1
Name: KADO       Value: 1
Name: ARRAZOLA       Value: 1
Name: DOYLE       Value: 1
Name: LOW       Value: 1
Name: RGB       Value: 1
Name: COLONOSCOPY       Value: 1
Name: MANDELBAUM       Value: 1
Name: SINGING       Value: 1
Name: DUMONT       Value: 1
Name: FAWWAZ       Value: 1
Name: WHITFORD       Value: 1
Name: MOSES       Value: 1
Name: ORTHOMICHIGAN       Value: 1
Name: STJ       Value: 1
Name: EXECUTIVE       Value: 1
Name: DAMERON       Value: 1
Name: LDJ       Value: 1
Name: PHARMACYLLC       Value: 1
Name: AQUATICS       Value: 1
Name: HODGINS       Value: 1
Name: PENAN       Value: 1
Name: 107       Value: 1
Name: KEN       Value: 1
Name: PERL       Value: 1
Name: TORKAN       Value: 1
Name: FAC       Value: 1
Name: VICTORIAN       Value: 1
Name: FLUSHING       Value: 1
Name: SHOPPES       Value: 1
Name: ERROR       Value: 1
Name: EHO2002       Value: 1
Name: CCP       Value: 1
Name: KHOSROW       Value: 1
Name: SAUERBURGER       Value: 1
Name: LEWY       Value: 1
Name: FLORES       Value: 1
Name: BLOCK       Value: 1
Name: TOMMY       Value: 1
Name: CPI       Value: 1
Name: MITJANS       Value: 1
Name: BERLINER       Value: 1
Name: WICKLIFFE       Value: 1
Name: HACIENDA       Value: 1
Name: COOPERATIVA       Value: 1
Name: 2ND       Value: 1
Name: VISIONARY       Value: 1
Name: DANILO       Value: 1
Name: GEOFFREY       Value: 1
Name: FANNO       Value: 1
Name: WELLSTAR       Value: 1
Name: ASSO       Value: 1
Name: KLECKNERSVILLE       Value: 1
Name: CARLOW       Value: 1
Name: GHOST       Value: 1
Name: LS       Value: 1
Name: JONCO       Value: 1
Name: FLO       Value: 1
Name: SARJ       Value: 1
Name: EHOB       Value: 1
Name: SHELBYVILLE       Value: 1
Name: WHITMORE       Value: 1
Name: PROTHOTIC       Value: 1
Name: COLLABRIA       Value: 1
Name: WING       Value: 1
Name: AIME       Value: 1
Name: JERNIGAN       Value: 1
Name: HAEMATOLOGY       Value: 1
Name: CHAVEZ       Value: 1
Name: JAYALAKSHMI       Value: 1
Name: PURCHASE       Value: 1
Name: GOWRI       Value: 1
Name: QUTIMAN       Value: 1
Name: SCANTIBODIES       Value: 1
Name: SIEVERT       Value: 1
Name: STEAMBOAT       Value: 1
Name: TELEPHARM       Value: 1
Name: BECK       Value: 1
Name: VISTACARE       Value: 1
Name: CORYELL       Value: 1
Name: UNDER       Value: 1
Name: ANIBAL       Value: 1
Name: LUSTIK       Value: 1
Name: VOLUTEER       Value: 1
Name: BUCKEYE       Value: 1
Name: RA       Value: 1
Name: SEAVER       Value: 1
Name: GALE       Value: 1
Name: SBL       Value: 1
Name: DUNNES       Value: 1
Name: ROPE       Value: 1
Name: MONTEVIDEO       Value: 1
Name: ALPHAMEDS       Value: 1
Name: HANNAH       Value: 1
Name: SIENA       Value: 1
Name: ORVIS       Value: 1
Name: ENERGY       Value: 1
Name: SASIKALA       Value: 1
Name: HILTON       Value: 1
Name: ATRIO       Value: 1
Name: GABRIELE       Value: 1
Name: CORPORAT       Value: 1
Name: CONNOLLYS       Value: 1
Name: BASEY       Value: 1
Name: CHOO       Value: 1
Name: CONLEY       Value: 1
Name: SKLAR       Value: 1
Name: PANEBIANCO       Value: 1
Name: GFPENNSYLVANIA       Value: 1
Name: AUTOFARM       Value: 1
Name: SHALLOW       Value: 1
Name: WYLAN       Value: 1
Name: BERTOLO       Value: 1
Name: SHAVERS       Value: 1
Name: HOMME       Value: 1
Name: LGH       Value: 1
Name: WALDMAN       Value: 1
Name: VASILIS       Value: 1
Name: CEDARCROFT       Value: 1
Name: RANDYS       Value: 1
Name: LGN       Value: 1
Name: VENANGO       Value: 1
Name: HOLIDAES       Value: 1
Name: GENOVESE       Value: 1
Name: PRABHAKAR       Value: 1
Name: NIZAR       Value: 1
Name: ZOOM       Value: 1
Name: CAREFORCE       Value: 1
Name: WOLTERS       Value: 1
Name: CHUKS       Value: 1
Name: MAHNKES       Value: 1
Name: MEDWORXUSA       Value: 1
Name: ALITONS       Value: 1
Name: LUTSKY       Value: 1
Name: JKL       Value: 1
Name: SCHLEUSNER       Value: 1
Name: WICKER       Value: 1
Name: AHCCK       Value: 1
Name: MULTISPECIALTIES       Value: 1
Name: HARTOUNIAN       Value: 1
Name: EXCELLACARE       Value: 1
Name: HEALTHWISE       Value: 1
Name: KAPLAN       Value: 1
Name: BOENDER       Value: 1
Name: BOARDMAN       Value: 1
Name: CHIU       Value: 1
Name: HANDAL       Value: 1
Name: AETNA       Value: 1
Name: LEVY       Value: 1
Name: BEHALF       Value: 1
Name: LAYNE       Value: 1
Name: PROG       Value: 1
Name: ALPERT       Value: 1
Name: EMERGYCARE       Value: 1
Name: DANZ       Value: 1
Name: SHANG       Value: 1
Name: PYTHIAN       Value: 1
Name: HEALEY       Value: 1
Name: TOURO       Value: 1
Name: HALKA       Value: 1
Name: TLGS       Value: 1
Name: AHORRE       Value: 1
Name: ADAMSTOWN       Value: 1
Name: TOUTLE       Value: 1
Name: GIBBONS       Value: 1
Name: JOURNEYCARE       Value: 1
Name: EVA       Value: 1
Name: PINEWOOD       Value: 1
Name: BREATHE       Value: 1
Name: LYNNRAY       Value: 1
Name: TEXLINE       Value: 1
Name: VINA       Value: 1
Name: GREENLEE       Value: 1
Name: BTBKMK       Value: 1
Name: AMEDEQ       Value: 1
Name: BUD       Value: 1
Name: ERVICIOS       Value: 1
Name: MEDPHARM       Value: 1
Name: MODULATED       Value: 1
Name: BEGINNING       Value: 1
Name: KUS       Value: 1
Name: WINNIE       Value: 1
Name: DRUMOV       Value: 1
Name: ECKERD       Value: 1
Name: PERIODONTAL       Value: 1
Name: DELANEY       Value: 1
Name: WHITENECK       Value: 1
Name: ALTRU       Value: 1
Name: VEFERANS       Value: 1
Name: COCKSON       Value: 1
Name: WRENTHAM       Value: 1
Name: TOLLAND       Value: 1
Name: FLAXS       Value: 1
Name: BOTTINEAU       Value: 1
Name: FREDONIA       Value: 1
Name: HAWKINS       Value: 1
Name: NASHOBA       Value: 1
Name: ROSEBUD       Value: 1
Name: CALLAHAN       Value: 1
Name: WESTHOPE       Value: 1
Name: ZAMAN       Value: 1
Name: AGMMM       Value: 1
Name: MAGNICARE       Value: 1
Name: DORAN       Value: 1
Name: OCCIDENTAL       Value: 1
Name: NEWFOUND       Value: 1
Name: MARVELLES       Value: 1
Name: RENOTTA       Value: 1
Name: GABECARE       Value: 1
Name: SCHNALL       Value: 1
Name: SOUTHOLD       Value: 1
Name: WILMOT       Value: 1
Name: SUBURBANNRH       Value: 1
Name: DELMAESTRO       Value: 1
Name: WELLSTONE       Value: 1
Name: CANBY       Value: 1
Name: ROBERTO       Value: 1
Name: DEANA       Value: 1
Name: CARTHAGE       Value: 1
Name: TRICARE       Value: 1
Name: SHINER       Value: 1
Name: NEERGAARD       Value: 1
Name: TERSCO       Value: 1
Name: WOODRUFFS       Value: 1
Name: 800       Value: 1
Name: ROD       Value: 1
Name: RABUN       Value: 1
Name: WISDOM       Value: 1
Name: MEDSCENE       Value: 1
Name: JAN       Value: 1
Name: MIDXC       Value: 1
Name: NINTEL       Value: 1
Name: WATER       Value: 1
Name: KEVEN       Value: 1
Name: ARLETTA       Value: 1
Name: IMPLANTOLOGY       Value: 1
Name: BUCHHEIT       Value: 1
Name: FLOYD       Value: 1
Name: BROTHERSTON       Value: 1
